date,department,total_beds,occupied_beds,occupancy_rate,admissions,discharges,avg_los,cost_per_day,alert,year_month
2023-09-03,ICU,20,16,79.1,2,2,5.8,3909,OK,2023-09
2023-09-03,ER,40,31,77.3,4,5,0.5,640,OK,2023-09
2023-09-03,Med-Surg,80,54,68.0,10,7,4.1,1991,OK,2023-09
2023-09-03,Surgery,30,19,62.4,3,3,4.1,2618,OK,2023-09
2023-09-03,Peds,25,13,53.3,3,2,2.2,2152,OK,2023-09
2023-09-04,ICU,20,19,97.2,2,2,5.8,4345,CRITICAL,2023-09
2023-09-04,ER,40,35,88.2,5,4,0.5,487,OK,2023-09
2023-09-04,Med-Surg,80,64,80.3,11,7,3.3,2116,OK,2023-09
2023-09-04,Surgery,30,21,70.7,4,3,3.7,2588,OK,2023-09
2023-09-04,Peds,25,15,59.4,3,3,2.2,2167,OK,2023-09
2023-09-05,ICU,20,18,91.3,2,2,7.0,4375,WARNING,2023-09
2023-09-05,ER,40,36,89.5,5,3,1.5,788,OK,2023-09
2023-09-05,Med-Surg,80,63,78.2,10,10,4.1,2056,OK,2023-09
2023-09-05,Surgery,30,22,74.3,3,3,4.3,1957,OK,2023-09
2023-09-05,Peds,25,15,60.7,2,3,2.8,2028,OK,2023-09
2023-09-06,ICU,20,18,90.5,2,3,7.1,3968,WARNING,2023-09
2023-09-06,ER,40,36,91.1,5,4,0.5,668,WARNING,2023-09
2023-09-06,Med-Surg,80,66,82.4,10,8,3.4,1621,OK,2023-09
2023-09-06,Surgery,30,21,68.5,4,3,3.7,2774,OK,2023-09
2023-09-06,Peds,25,16,63.2,3,3,3.8,2204,OK,2023-09
2023-09-07,ICU,20,18,91.1,2,2,6.6,4074,WARNING,2023-09
2023-09-07,ER,40,35,87.8,5,4,0.7,756,OK,2023-09
2023-09-07,Med-Surg,80,66,82.3,9,9,3.7,1872,OK,2023-09
2023-09-07,Surgery,30,21,71.5,3,4,4.3,2379,OK,2023-09
2023-09-07,Peds,25,15,61.9,3,3,2.1,2301,OK,2023-09
2023-09-08,ICU,20,18,90.4,2,3,6.4,4123,WARNING,2023-09
2023-09-08,ER,40,32,81.2,6,4,0.0,734,OK,2023-09
2023-09-08,Med-Surg,80,67,83.4,11,9,4.3,1680,OK,2023-09
2023-09-08,Surgery,30,22,72.3,4,4,4.3,2599,OK,2023-09
2023-09-08,Peds,25,15,60.3,3,3,2.4,2019,OK,2023-09
2023-09-09,ICU,20,16,81.2,2,2,5.6,4211,OK,2023-09
2023-09-09,ER,40,31,76.8,4,4,1.0,681,OK,2023-09
2023-09-09,Med-Surg,80,55,69.1,7,9,4.8,1737,OK,2023-09
2023-09-09,Surgery,30,19,62.9,4,3,4.0,2262,OK,2023-09
2023-09-09,Peds,25,14,54.8,2,2,2.7,1983,OK,2023-09
2023-09-10,ICU,20,16,80.4,2,2,6.8,3811,OK,2023-09
2023-09-10,ER,40,32,78.8,4,4,0.5,806,OK,2023-09
2023-09-10,Med-Surg,80,56,70.0,10,6,4.4,2020,OK,2023-09
2023-09-10,Surgery,30,19,64.7,4,3,4.3,2479,OK,2023-09
2023-09-10,Peds,25,14,55.7,3,2,3.6,2002,OK,2023-09
2023-09-11,ICU,20,18,88.1,2,2,6.9,4222,OK,2023-09
2023-09-11,ER,40,36,90.4,4,4,0.4,777,WARNING,2023-09
2023-09-11,Med-Surg,80,64,80.2,11,8,4.2,1791,OK,2023-09
2023-09-11,Surgery,30,21,70.0,4,3,3.7,2506,OK,2023-09
2023-09-11,Peds,25,15,61.1,3,3,2.3,1956,OK,2023-09
2023-09-12,ICU,20,20,99.7,2,2,6.6,3785,CRITICAL,2023-09
2023-09-12,ER,40,35,86.4,6,3,0.5,500,OK,2023-09
2023-09-12,Med-Surg,80,66,82.2,11,8,4.4,2078,OK,2023-09
2023-09-12,Surgery,30,23,75.9,3,2,3.4,2415,OK,2023-09
2023-09-12,Peds,25,15,60.5,3,3,3.5,2066,OK,2023-09
2023-09-13,ICU,20,19,95.0,3,2,6.7,4214,CRITICAL,2023-09
2023-09-13,ER,40,37,92.4,4,4,0.4,888,WARNING,2023-09
2023-09-13,Med-Surg,80,66,83.0,10,7,4.5,1951,OK,2023-09
2023-09-13,Surgery,30,20,67.8,4,3,3.5,2319,OK,2023-09
2023-09-13,Peds,25,16,62.5,3,2,3.3,1813,OK,2023-09
2023-09-14,ICU,20,19,92.9,2,2,6.5,4304,WARNING,2023-09
2023-09-14,ER,40,36,90.5,5,5,0.3,836,WARNING,2023-09
2023-09-14,Med-Surg,80,65,81.1,9,6,4.3,1873,OK,2023-09
2023-09-14,Surgery,30,21,70.5,3,4,4.0,2454,OK,2023-09
2023-09-14,Peds,25,15,58.9,3,3,3.0,1990,OK,2023-09
2023-09-15,ICU,20,19,93.4,2,3,6.9,4107,WARNING,2023-09
2023-09-15,ER,40,34,85.4,3,3,0.2,827,OK,2023-09
2023-09-15,Med-Surg,80,63,79.2,8,8,4.4,1906,OK,2023-09
2023-09-15,Surgery,30,20,67.9,4,3,4.3,2657,OK,2023-09
2023-09-15,Peds,25,15,59.4,3,3,1.8,2167,OK,2023-09
2023-09-16,ICU,20,16,80.3,2,2,5.9,3899,OK,2023-09
2023-09-16,ER,40,30,74.3,3,4,0.2,825,OK,2023-09
2023-09-16,Med-Surg,80,56,69.6,7,8,4.4,1558,OK,2023-09
2023-09-16,Surgery,30,19,64.9,3,3,4.1,2367,OK,2023-09
2023-09-16,Peds,25,13,53.7,3,2,1.7,1734,OK,2023-09
2023-09-17,ICU,20,16,82.5,2,2,6.1,4259,OK,2023-09
2023-09-17,ER,40,31,78.2,3,3,0.3,941,OK,2023-09
2023-09-17,Med-Surg,80,61,75.7,8,6,4.3,2064,OK,2023-09
2023-09-17,Surgery,30,19,63.6,3,3,4.1,2295,OK,2023-09
2023-09-17,Peds,25,14,54.3,3,3,2.9,2028,OK,2023-09
2023-09-18,ICU,20,19,95.4,2,2,5.5,4413,CRITICAL,2023-09
2023-09-18,ER,40,35,86.3,6,5,0.1,1085,OK,2023-09
2023-09-18,Med-Surg,80,67,83.7,11,8,3.9,1829,OK,2023-09
2023-09-18,Surgery,30,21,70.5,5,3,2.4,2568,OK,2023-09
2023-09-18,Peds,25,15,60.4,3,3,3.3,2324,OK,2023-09
2023-09-19,ICU,20,19,92.8,2,2,6.2,4040,WARNING,2023-09
2023-09-19,ER,40,35,88.5,5,5,1.1,663,OK,2023-09
2023-09-19,Med-Surg,80,66,82.0,8,10,3.8,1595,OK,2023-09
2023-09-19,Surgery,30,22,72.6,2,2,3.7,2516,OK,2023-09
2023-09-19,Peds,25,15,60.3,2,2,3.1,2216,OK,2023-09
2023-09-20,ICU,20,18,92.0,3,2,5.8,4144,WARNING,2023-09
2023-09-20,ER,40,33,83.3,5,5,0.8,1080,OK,2023-09
2023-09-20,Med-Surg,80,63,79.3,12,9,4.8,1796,OK,2023-09
2023-09-20,Surgery,30,22,73.5,4,3,3.9,2758,OK,2023-09
2023-09-20,Peds,25,15,60.8,2,4,2.7,2132,OK,2023-09
2023-09-21,ICU,20,19,95.2,2,2,6.3,3841,CRITICAL,2023-09
2023-09-21,ER,40,34,86.2,5,4,0.3,1119,OK,2023-09
2023-09-21,Med-Surg,80,64,80.2,12,8,3.7,1854,OK,2023-09
2023-09-21,Surgery,30,21,71.5,3,4,3.5,2132,OK,2023-09
2023-09-21,Peds,25,16,63.4,3,2,2.0,2448,OK,2023-09
2023-09-22,ICU,20,18,88.4,2,3,6.4,4188,OK,2023-09
2023-09-22,ER,40,33,82.6,4,5,0.1,841,OK,2023-09
2023-09-22,Med-Surg,80,65,81.6,11,7,5.2,1953,OK,2023-09
2023-09-22,Surgery,30,22,72.0,4,4,3.1,2455,OK,2023-09
2023-09-22,Peds,25,14,56.6,3,3,2.9,1969,OK,2023-09
2023-09-23,ICU,20,15,76.0,2,2,5.9,4288,OK,2023-09
2023-09-23,ER,40,29,73.0,5,4,0.1,648,OK,2023-09
2023-09-23,Med-Surg,80,56,69.6,9,6,3.9,1792,OK,2023-09
2023-09-23,Surgery,30,18,61.3,4,3,3.5,2304,OK,2023-09
2023-09-23,Peds,25,14,56.6,3,2,3.5,2140,OK,2023-09
2023-09-24,ICU,20,16,81.6,2,2,6.4,4091,OK,2023-09
2023-09-24,ER,40,32,80.7,3,5,0.4,860,OK,2023-09
2023-09-24,Med-Surg,80,58,72.2,8,9,2.7,1656,OK,2023-09
2023-09-24,Surgery,30,18,61.6,3,3,4.0,2641,OK,2023-09
2023-09-24,Peds,25,14,54.1,2,3,3.0,2287,OK,2023-09
2023-09-25,ICU,20,19,94.1,2,2,5.9,4090,WARNING,2023-09
2023-09-25,ER,40,34,86.2,5,5,0.5,803,OK,2023-09
2023-09-25,Med-Surg,80,64,80.3,9,8,3.2,1661,OK,2023-09
2023-09-25,Surgery,30,22,73.0,3,3,4.0,2604,OK,2023-09
2023-09-25,Peds,25,15,59.0,3,3,2.3,1935,OK,2023-09
2023-09-26,ICU,20,19,95.3,2,1,5.5,4150,CRITICAL,2023-09
2023-09-26,ER,40,34,84.0,5,4,1.2,742,OK,2023-09
2023-09-26,Med-Surg,80,66,82.6,12,11,4.2,1407,OK,2023-09
2023-09-26,Surgery,30,22,73.0,4,3,4.7,2672,OK,2023-09
2023-09-26,Peds,25,16,62.0,3,3,1.7,2000,OK,2023-09
2023-09-27,ICU,20,19,95.3,2,2,5.7,4557,CRITICAL,2023-09
2023-09-27,ER,40,37,91.4,4,4,0.2,923,WARNING,2023-09
2023-09-27,Med-Surg,80,65,81.2,11,9,5.6,1594,OK,2023-09
2023-09-27,Surgery,30,20,68.3,3,3,3.1,2300,OK,2023-09
2023-09-27,Peds,25,15,59.3,3,3,2.6,2064,OK,2023-09
2023-09-28,ICU,20,19,94.5,2,2,6.4,3812,WARNING,2023-09
2023-09-28,ER,40,32,80.8,5,5,1.5,832,OK,2023-09
2023-09-28,Med-Surg,80,66,82.0,9,9,4.9,1375,OK,2023-09
2023-09-28,Surgery,30,22,72.9,5,3,4.6,2374,OK,2023-09
2023-09-28,Peds,25,15,60.9,3,2,2.3,1881,OK,2023-09
2023-09-29,ICU,20,19,94.3,3,2,6.6,4167,WARNING,2023-09
2023-09-29,ER,40,36,90.1,5,4,0.4,937,WARNING,2023-09
2023-09-29,Med-Surg,80,63,79.0,11,7,3.6,1937,OK,2023-09
2023-09-29,Surgery,30,22,71.8,3,4,3.5,2460,OK,2023-09
2023-09-29,Peds,25,16,63.6,4,3,2.8,2346,OK,2023-09
2023-09-30,ICU,20,16,78.7,2,1,7.0,4027,OK,2023-09
2023-09-30,ER,40,31,76.3,4,4,0.3,539,OK,2023-09
2023-09-30,Med-Surg,80,57,71.3,7,7,3.0,1515,OK,2023-09
2023-09-30,Surgery,30,19,63.7,2,2,3.8,2391,OK,2023-09
2023-09-30,Peds,25,14,56.9,3,2,3.2,2250,OK,2023-09
2023-10-01,ICU,20,16,79.5,2,2,6.1,4113,OK,2023-10
2023-10-01,ER,40,31,77.6,4,3,0.6,877,OK,2023-10
2023-10-01,Med-Surg,80,54,67.9,10,6,3.8,1748,OK,2023-10
2023-10-01,Surgery,30,19,62.2,3,4,3.4,2988,OK,2023-10
2023-10-01,Peds,25,14,54.4,3,3,4.2,1901,OK,2023-10
2023-10-02,ICU,20,18,88.9,2,2,5.3,4204,OK,2023-10
2023-10-02,ER,40,37,91.4,5,4,0.2,980,WARNING,2023-10
2023-10-02,Med-Surg,80,62,78.0,12,11,4.2,1798,OK,2023-10
2023-10-02,Surgery,30,22,74.2,4,3,3.5,2236,OK,2023-10
2023-10-02,Peds,25,15,61.7,3,2,2.7,1831,OK,2023-10
2023-10-03,ICU,20,18,89.5,3,2,6.0,3875,OK,2023-10
2023-10-03,ER,40,35,87.5,5,4,0.4,836,OK,2023-10
2023-10-03,Med-Surg,80,62,78.0,7,11,3.8,1781,OK,2023-10
2023-10-03,Surgery,30,22,74.2,6,3,4.0,2358,OK,2023-10
2023-10-03,Peds,25,15,60.0,3,2,2.9,1805,OK,2023-10
2023-10-04,ICU,20,19,94.6,2,2,6.0,4127,WARNING,2023-10
2023-10-04,ER,40,35,87.8,4,4,0.1,622,OK,2023-10
2023-10-04,Med-Surg,80,60,74.9,12,8,4.7,2014,OK,2023-10
2023-10-04,Surgery,30,21,69.2,3,5,4.7,2494,OK,2023-10
2023-10-04,Peds,25,15,61.5,3,3,2.5,1694,OK,2023-10
2023-10-05,ICU,20,18,88.4,2,2,6.2,3985,OK,2023-10
2023-10-05,ER,40,34,85.0,5,5,0.5,976,OK,2023-10
2023-10-05,Med-Surg,80,65,81.2,12,8,3.9,1540,OK,2023-10
2023-10-05,Surgery,30,21,71.1,4,4,4.3,2141,OK,2023-10
2023-10-05,Peds,25,16,63.0,2,3,2.7,2241,OK,2023-10
2023-10-06,ICU,20,18,88.3,3,2,5.9,4000,OK,2023-10
2023-10-06,ER,40,33,82.4,5,6,1.8,819,OK,2023-10
2023-10-06,Med-Surg,80,66,82.7,10,9,3.9,1839,OK,2023-10
2023-10-06,Surgery,30,22,73.2,3,3,3.8,2665,OK,2023-10
2023-10-06,Peds,25,15,59.0,3,4,3.5,2370,OK,2023-10
2023-10-07,ICU,20,16,81.0,2,2,7.0,3810,OK,2023-10
2023-10-07,ER,40,29,73.5,5,4,0.2,549,OK,2023-10
2023-10-07,Med-Surg,80,55,69.2,7,10,4.1,1788,OK,2023-10
2023-10-07,Surgery,30,19,64.5,4,3,4.3,2374,OK,2023-10
2023-10-07,Peds,25,13,53.2,3,2,2.9,2180,OK,2023-10
2023-10-08,ICU,20,17,82.9,2,2,6.1,4341,OK,2023-10
2023-10-08,ER,40,31,78.3,5,5,1.2,1089,OK,2023-10
2023-10-08,Med-Surg,80,57,71.0,8,9,4.5,1738,OK,2023-10
2023-10-08,Surgery,30,19,64.1,3,3,4.4,2511,OK,2023-10
2023-10-08,Peds,25,14,57.0,2,2,2.9,2327,OK,2023-10
2023-10-09,ICU,20,19,93.1,3,2,5.6,4265,WARNING,2023-10
2023-10-09,ER,40,33,83.4,4,5,0.0,1121,OK,2023-10
2023-10-09,Med-Surg,80,66,82.9,7,8,3.0,1643,OK,2023-10
2023-10-09,Surgery,30,22,73.7,3,4,3.0,2660,OK,2023-10
2023-10-09,Peds,25,15,60.0,3,3,2.3,1869,OK,2023-10
2023-10-10,ICU,20,19,94.7,3,3,6.4,4229,WARNING,2023-10
2023-10-10,ER,40,33,82.5,5,4,1.5,937,OK,2023-10
2023-10-10,Med-Surg,80,67,83.7,10,8,4.2,1847,OK,2023-10
2023-10-10,Surgery,30,21,70.0,3,3,4.6,2084,OK,2023-10
2023-10-10,Peds,25,16,63.2,3,2,3.5,2246,OK,2023-10
2023-10-11,ICU,20,19,95.5,3,3,6.5,4169,CRITICAL,2023-10
2023-10-11,ER,40,35,87.9,6,4,0.2,738,OK,2023-10
2023-10-11,Med-Surg,80,60,74.9,10,6,4.1,1973,OK,2023-10
2023-10-11,Surgery,30,21,71.0,5,3,4.4,2635,OK,2023-10
2023-10-11,Peds,25,14,57.9,4,3,2.5,1819,OK,2023-10
2023-10-12,ICU,20,18,91.4,2,2,6.1,4327,WARNING,2023-10
2023-10-12,ER,40,34,86.0,3,4,0.7,871,OK,2023-10
2023-10-12,Med-Surg,80,62,77.6,10,11,3.6,2012,OK,2023-10
2023-10-12,Surgery,30,21,71.1,5,3,3.4,2637,OK,2023-10
2023-10-12,Peds,25,15,60.2,3,3,2.9,2368,OK,2023-10
2023-10-13,ICU,20,17,86.7,2,2,6.3,4462,OK,2023-10
2023-10-13,ER,40,35,86.8,5,5,0.5,722,OK,2023-10
2023-10-13,Med-Surg,80,65,81.2,9,8,3.8,2071,OK,2023-10
2023-10-13,Surgery,30,20,65.0,4,3,3.0,2562,OK,2023-10
2023-10-13,Peds,25,15,61.9,3,2,3.6,1952,OK,2023-10
2023-10-14,ICU,20,17,82.6,2,2,6.5,4123,OK,2023-10
2023-10-14,ER,40,29,71.8,5,3,0.1,719,OK,2023-10
2023-10-14,Med-Surg,80,57,71.0,8,8,3.4,1652,OK,2023-10
2023-10-14,Surgery,30,19,63.1,4,3,4.3,2508,OK,2023-10
2023-10-14,Peds,25,13,52.9,3,2,3.2,2375,OK,2023-10
2023-10-15,ICU,20,16,81.8,2,2,6.0,4055,OK,2023-10
2023-10-15,ER,40,31,77.3,4,4,0.0,809,OK,2023-10
2023-10-15,Med-Surg,80,57,71.9,6,10,4.0,1395,OK,2023-10
2023-10-15,Surgery,30,19,63.7,3,3,4.3,2649,OK,2023-10
2023-10-15,Peds,25,14,54.2,3,2,3.8,1804,OK,2023-10
2023-10-16,ICU,20,18,92.4,2,2,5.8,3851,WARNING,2023-10
2023-10-16,ER,40,35,87.4,5,5,0.1,1031,OK,2023-10
2023-10-16,Med-Surg,80,69,85.7,9,7,3.9,1803,OK,2023-10
2023-10-16,Surgery,30,22,73.2,3,4,3.2,2152,OK,2023-10
2023-10-16,Peds,25,16,63.0,2,3,4.5,2098,OK,2023-10
2023-10-17,ICU,20,18,88.9,2,2,6.3,4332,OK,2023-10
2023-10-17,ER,40,34,84.3,6,5,0.9,674,OK,2023-10
2023-10-17,Med-Surg,80,66,83.1,9,9,3.6,1601,OK,2023-10
2023-10-17,Surgery,30,22,73.5,3,3,3.5,2640,OK,2023-10
2023-10-17,Peds,25,15,59.8,3,3,1.9,1806,OK,2023-10
2023-10-18,ICU,20,19,92.9,2,3,6.7,4344,WARNING,2023-10
2023-10-18,ER,40,37,91.7,5,5,0.2,1290,WARNING,2023-10
2023-10-18,Med-Surg,80,68,84.8,10,9,4.8,1771,OK,2023-10
2023-10-18,Surgery,30,21,70.6,4,3,3.9,2333,OK,2023-10
2023-10-18,Peds,25,14,57.9,3,3,2.8,2387,OK,2023-10
2023-10-19,ICU,20,18,90.1,2,2,6.2,4354,WARNING,2023-10
2023-10-19,ER,40,34,85.0,6,6,0.5,1050,OK,2023-10
2023-10-19,Med-Surg,80,62,77.5,11,10,4.5,1797,OK,2023-10
2023-10-19,Surgery,30,20,65.6,3,3,3.3,2524,OK,2023-10
2023-10-19,Peds,25,15,60.2,3,2,2.5,2324,OK,2023-10
2023-10-20,ICU,20,18,90.2,2,2,6.4,4291,WARNING,2023-10
2023-10-20,ER,40,32,79.1,6,5,0.0,606,OK,2023-10
2023-10-20,Med-Surg,80,63,78.9,9,9,3.1,1576,OK,2023-10
2023-10-20,Surgery,30,23,75.3,3,4,4.0,2138,OK,2023-10
2023-10-20,Peds,25,16,62.2,3,3,3.0,2195,OK,2023-10
2023-10-21,ICU,20,17,82.7,2,2,5.5,4105,OK,2023-10
2023-10-21,ER,40,33,83.3,5,5,1.2,848,OK,2023-10
2023-10-21,Med-Surg,80,57,71.0,8,6,4.1,2042,OK,2023-10
2023-10-21,Surgery,30,19,62.2,3,3,3.3,2410,OK,2023-10
2023-10-21,Peds,25,13,52.0,2,2,2.4,2384,OK,2023-10
2023-10-22,ICU,20,16,78.7,2,2,6.8,4462,OK,2023-10
2023-10-22,ER,40,31,78.5,4,4,0.1,1189,OK,2023-10
2023-10-22,Med-Surg,80,55,68.8,9,9,3.8,2008,OK,2023-10
2023-10-22,Surgery,30,19,64.8,4,3,3.2,2399,OK,2023-10
2023-10-22,Peds,25,14,54.0,3,2,1.9,2194,OK,2023-10
2023-10-23,ICU,20,19,97.4,3,2,6.5,4279,CRITICAL,2023-10
2023-10-23,ER,40,36,89.4,5,4,0.1,750,OK,2023-10
2023-10-23,Med-Surg,80,65,80.8,9,9,4.3,1967,OK,2023-10
2023-10-23,Surgery,30,22,74.8,4,3,3.6,2509,OK,2023-10
2023-10-23,Peds,25,14,57.6,4,3,3.1,2373,OK,2023-10
2023-10-24,ICU,20,18,90.3,3,2,6.1,4046,WARNING,2023-10
2023-10-24,ER,40,37,91.3,5,5,0.4,1036,WARNING,2023-10
2023-10-24,Med-Surg,80,66,82.5,10,9,4.3,2258,OK,2023-10
2023-10-24,Surgery,30,20,68.2,4,3,3.8,2450,OK,2023-10
2023-10-24,Peds,25,15,60.2,3,2,3.4,1741,OK,2023-10
2023-10-25,ICU,20,19,93.5,2,2,6.3,3889,WARNING,2023-10
2023-10-25,ER,40,35,87.1,4,5,0.0,710,OK,2023-10
2023-10-25,Med-Surg,80,65,80.7,8,9,3.3,1926,OK,2023-10
2023-10-25,Surgery,30,23,75.8,5,3,4.2,2144,OK,2023-10
2023-10-25,Peds,25,16,63.8,3,3,3.5,2049,OK,2023-10
2023-10-26,ICU,20,18,90.7,3,2,6.7,3989,WARNING,2023-10
2023-10-26,ER,40,34,84.3,4,5,0.2,530,OK,2023-10
2023-10-26,Med-Surg,80,63,78.5,10,7,3.5,2222,OK,2023-10
2023-10-26,Surgery,30,21,70.1,3,3,3.6,2624,OK,2023-10
2023-10-26,Peds,25,16,62.7,3,2,3.5,2081,OK,2023-10
2023-10-27,ICU,20,19,96.8,2,2,7.2,4129,CRITICAL,2023-10
2023-10-27,ER,40,35,86.4,5,4,0.3,732,OK,2023-10
2023-10-27,Med-Surg,80,63,78.5,11,9,4.2,1962,OK,2023-10
2023-10-27,Surgery,30,21,71.4,3,3,3.8,2288,OK,2023-10
2023-10-27,Peds,25,15,60.1,3,4,1.5,2064,OK,2023-10
2023-10-28,ICU,20,17,85.2,2,2,6.2,4067,OK,2023-10
2023-10-28,ER,40,29,71.4,4,3,0.1,700,OK,2023-10
2023-10-28,Med-Surg,80,59,74.1,11,8,3.9,1565,OK,2023-10
2023-10-28,Surgery,30,19,64.3,4,3,2.6,2634,OK,2023-10
2023-10-28,Peds,25,14,55.3,2,2,3.1,2085,OK,2023-10
2023-10-29,ICU,20,16,79.0,2,2,5.5,3790,OK,2023-10
2023-10-29,ER,40,32,79.5,5,4,0.3,694,OK,2023-10
2023-10-29,Med-Surg,80,55,68.1,8,5,3.7,1738,OK,2023-10
2023-10-29,Surgery,30,19,64.5,3,3,4.5,2712,OK,2023-10
2023-10-29,Peds,25,14,54.4,3,2,3.3,2436,OK,2023-10
2023-10-30,ICU,20,19,92.9,3,2,5.6,4371,WARNING,2023-10
2023-10-30,ER,40,35,87.7,6,4,0.1,757,OK,2023-10
2023-10-30,Med-Surg,80,61,76.3,8,10,4.5,1873,OK,2023-10
2023-10-30,Surgery,30,20,68.3,3,3,4.4,2383,OK,2023-10
2023-10-30,Peds,25,15,59.0,3,2,3.6,1953,OK,2023-10
2023-10-31,ICU,20,18,88.1,2,2,5.9,3914,OK,2023-10
2023-10-31,ER,40,36,90.1,5,4,1.2,933,WARNING,2023-10
2023-10-31,Med-Surg,80,62,78.0,8,10,4.3,1834,OK,2023-10
2023-10-31,Surgery,30,21,70.2,4,3,3.7,2789,OK,2023-10
2023-10-31,Peds,25,15,59.8,2,2,3.4,2151,OK,2023-10
2023-11-01,ICU,20,18,91.6,2,2,5.8,4261,WARNING,2023-11
2023-11-01,ER,40,34,85.1,4,4,0.3,790,OK,2023-11
2023-11-01,Med-Surg,80,64,80.6,4,8,3.9,2101,OK,2023-11
2023-11-01,Surgery,30,21,69.7,4,4,3.1,2579,OK,2023-11
2023-11-01,Peds,25,15,59.5,3,2,2.5,2644,OK,2023-11
2023-11-02,ICU,20,19,94.3,3,2,5.4,4279,WARNING,2023-11
2023-11-02,ER,40,36,89.8,4,5,0.9,1170,OK,2023-11
2023-11-02,Med-Surg,80,63,79.0,8,8,4.8,1434,OK,2023-11
2023-11-02,Surgery,30,20,67.5,4,3,3.8,2689,OK,2023-11
2023-11-02,Peds,25,15,60.0,2,4,2.4,1888,OK,2023-11
2023-11-03,ICU,20,19,95.0,2,2,6.4,4417,CRITICAL,2023-11
2023-11-03,ER,40,34,86.1,6,3,0.9,632,OK,2023-11
2023-11-03,Med-Surg,80,67,83.3,10,8,4.4,1979,OK,2023-11
2023-11-03,Surgery,30,22,73.4,3,3,3.8,2492,OK,2023-11
2023-11-03,Peds,25,16,62.4,2,3,2.8,1932,OK,2023-11
2023-11-04,ICU,20,16,79.2,2,1,5.8,4025,OK,2023-11
2023-11-04,ER,40,31,77.8,4,4,1.3,999,OK,2023-11
2023-11-04,Med-Surg,80,58,72.3,8,8,4.0,1761,OK,2023-11
2023-11-04,Surgery,30,19,64.1,3,4,3.7,2624,OK,2023-11
2023-11-04,Peds,25,14,56.0,3,2,3.1,2270,OK,2023-11
2023-11-05,ICU,20,17,83.1,2,2,6.7,4048,OK,2023-11
2023-11-05,ER,40,30,75.9,5,4,0.1,624,OK,2023-11
2023-11-05,Med-Surg,80,57,71.1,7,7,4.3,2060,OK,2023-11
2023-11-05,Surgery,30,19,64.6,3,3,3.7,2253,OK,2023-11
2023-11-05,Peds,25,13,53.4,3,2,2.9,2427,OK,2023-11
2023-11-06,ICU,20,18,88.0,2,2,6.4,4233,OK,2023-11
2023-11-06,ER,40,36,91.0,5,4,0.5,824,WARNING,2023-11
2023-11-06,Med-Surg,80,61,76.0,14,9,4.2,1923,OK,2023-11
2023-11-06,Surgery,30,22,73.5,4,3,4.1,2577,OK,2023-11
2023-11-06,Peds,25,15,59.5,4,3,3.3,2378,OK,2023-11
2023-11-07,ICU,20,18,92.1,3,2,5.8,4211,WARNING,2023-11
2023-11-07,ER,40,35,87.3,4,6,0.2,540,OK,2023-11
2023-11-07,Med-Surg,80,67,83.2,11,7,4.4,2094,OK,2023-11
2023-11-07,Surgery,30,22,71.9,5,2,4.1,2733,OK,2023-11
2023-11-07,Peds,25,16,62.6,3,3,3.1,2263,OK,2023-11
2023-11-08,ICU,20,19,93.7,3,2,6.1,4012,WARNING,2023-11
2023-11-08,ER,40,34,86.0,6,4,1.8,839,OK,2023-11
2023-11-08,Med-Surg,80,64,80.1,10,8,4.1,2026,OK,2023-11
2023-11-08,Surgery,30,22,72.2,3,3,3.6,2515,OK,2023-11
2023-11-08,Peds,25,16,63.2,2,3,3.0,1733,OK,2023-11
2023-11-09,ICU,20,18,89.7,2,2,6.3,4168,OK,2023-11
2023-11-09,ER,40,34,85.6,5,6,1.3,415,OK,2023-11
2023-11-09,Med-Surg,80,65,81.4,9,9,3.9,1824,OK,2023-11
2023-11-09,Surgery,30,22,72.3,3,3,3.6,2547,OK,2023-11
2023-11-09,Peds,25,16,62.1,3,3,3.0,2293,OK,2023-11
2023-11-10,ICU,20,19,95.2,2,2,6.3,3970,CRITICAL,2023-11
2023-11-10,ER,40,35,86.5,5,5,0.4,844,OK,2023-11
2023-11-10,Med-Surg,80,62,78.0,11,9,4.0,1728,OK,2023-11
2023-11-10,Surgery,30,22,71.9,3,4,3.6,2819,OK,2023-11
2023-11-10,Peds,25,16,63.7,3,3,2.6,2035,OK,2023-11
2023-11-11,ICU,20,17,85.8,2,2,6.5,4000,OK,2023-11
2023-11-11,ER,40,30,74.6,3,3,0.9,909,OK,2023-11
2023-11-11,Med-Surg,80,60,74.7,9,6,3.8,1708,OK,2023-11
2023-11-11,Surgery,30,18,61.4,4,3,3.2,2645,OK,2023-11
2023-11-11,Peds,25,14,56.1,3,3,2.4,2665,OK,2023-11
2023-11-12,ICU,20,16,80.1,2,2,5.9,4280,OK,2023-11
2023-11-12,ER,40,29,73.5,4,5,0.5,828,OK,2023-11
2023-11-12,Med-Surg,80,57,71.4,10,6,4.4,1746,OK,2023-11
2023-11-12,Surgery,30,19,63.7,4,2,3.3,2113,OK,2023-11
2023-11-12,Peds,25,13,52.8,3,2,2.2,2003,OK,2023-11
2023-11-13,ICU,20,18,87.9,2,2,5.6,4423,OK,2023-11
2023-11-13,ER,40,35,86.8,5,4,0.9,957,OK,2023-11
2023-11-13,Med-Surg,80,65,80.8,10,9,4.4,1732,OK,2023-11
2023-11-13,Surgery,30,22,72.0,3,3,3.5,2594,OK,2023-11
